X,Y,OBJECTID,State_numb,NHS_Rest_S,Highway_Ro,Mile_Post,Municipali,County,State,Latitude,Longitude,Number_of
-7854813.7416,5374591.0111,637,17,NHS Rest Stop or Truck Facility 18,I-95 S,NA,Kennebunk,York,ME,43.41002153,-70.56099238,40
-7854507.3469,5374645.7137,638,17,NHS Rest Stop or Truck Facility 17,I-95 N,NA,Kennebunk,York,ME,43.41037851,-70.55823999,37
-7810377.1003,5436074.7588,639,17,NHS Rest Stop or Truck Facility 12,I-295 N,NA,Yarmouth,Cumberland,ME,43.80992602,-70.16181124,8
-7827987.4831,5437252.4441,640,17,NHS Rest Stop or Truck Facility 16,I-95 S,NA,Gray,Cumberland,ME,43.81756,-70.320008,6
-7827982.7254,5438333.114,641,17,NHS Rest Stop or Truck Facility 15,I-95 N,NA,Gray,Cumberland,ME,43.82456425,-70.31996526,6
-7773192.4041,5497582.998,642,17,NHS Rest Stop or Truck Facility 13,"I-95, I-295",NA,West Gardiner,Kennebec,ME,44.20732845,-69.82777543,45
-7764758.9775,5528058.5162,643,17,NHS Rest Stop or Truck Facility 14,I-95 S,NA,Sidney,Kennebec,ME,44.40324304,-69.75201667,6
-7590478.2114,5545594.1566,644,17,NHS Rest Stop or Truck Facility 10,US 1,NA,Sullivan,Hancock,ME,44.5156761,-68.18642591,1
-7674023.3255,5584666.9458,645,17,NHS Rest Stop or Truck Facility 8,I-95 N,NA,Hampden,Penobscot,ME,44.76541993,-68.93692444,8
-7668479.0994,5584991.9234,646,17,NHS Rest Stop or Truck Facility 7,I-95 S,NA,Hampden,Penobscot,ME,44.7674926,-68.88711981,8
-7483083.4851,5646990.853,647,17,NHS Rest Stop or Truck Facility 6,US Rt. 1,NA,Calais,Washington,ME,45.16155424,-67.22168267,20
-7546443.3734,5685130.3735,648,17,NHS Rest Stop or Truck Facility 11,State Rt. 6,NA,Topsfield,Washington,ME,45.40262209,-67.79085423,2
-7629354.9605,5715810.748,649,17,NHS Rest Stop or Truck Facility 3,I-95 N,NA,Medway,Penobscot,ME,45.59579966,-68.53566169,10
-7629616.6225,5715961.9077,650,17,NHS Rest Stop or Truck Facility 5,I-95 S,NA,Medway,Penobscot,ME,45.59674979,-68.53801224,10
-9655877.6783,5125830.0886,651,20,NHS Rest Stop or Truck Facility 70,I94E,1,NA,NA,MI,41.764918,-86.740225,35
-9314904.7422,5135753.9081,652,20,NHS Rest Stop or Truck Facility 64,US23N,7,NA,NA,MI,41.831377,-83.677213,22
-9461562.828,5138419.4243,653,20,NHS Rest Stop or Truck Facility 6,I-69N,6,Sans Souci Beach,NA,MI,41.849216,-84.994665,26
-9284648.2159,5140572.2228,654,20,NHS Rest Stop or Truck Facility 68,I75N,11,NA,NA,MI,41.86362,-83.405414,25
-9279073.0018,5167426.1111,655,20,NHS Rest Stop or Truck Facility 5,I-275S,5,Carleton,NA,MI,42.043022,-83.355331,22
-9461232.2091,5184579.231,656,20,NHS Rest Stop or Truck Facility 79,I69N,29,NA,NA,MI,42.157352,-84.991695,17
-9600178.9711,5188165.5964,657,20,NHS Rest Stop or Truck Facility 33,I-94W,42,Paw Paw Lake,NA,MI,42.18123,-86.239875,52
-9297372.145,5194073.3299,658,20,NHS Rest Stop or Truck Facility 37,I-94W,188,Belleville,NA,MI,42.220544,-83.519715,33
-9486605.8172,5200639.6546,659,20,NHS Rest Stop or Truck Facility 30,I-94E,96,Springfield,NA,MI,42.264212,-85.21963,24
-9405702.1509,5201349.9706,660,20,NHS Rest Stop or Truck Facility 31,I-94E,135,Jackson,NA,MI,42.268934,-84.49286,24
-9511454.1087,5201801.2791,661,20,NHS Rest Stop or Truck Facility 34,I-94W,85,Galesburg,NA,MI,42.271934,-85.442846,38
-9452574.5583,5203581.4491,662,20,NHS Rest Stop or Truck Facility 35,I-94W,113,Marshall,NA,MI,42.283766,-84.913922,21
-9374781.9378,5204860.3629,663,20,NHS Rest Stop or Truck Facility 36,I-94W,149,Grass Lake,NA,MI,42.292265,-84.215099,19
-9335649.5746,5205748.5864,664,20,NHS Rest Stop or Truck Facility 32,I-94E,167.5,Delhi Mills,NA,MI,42.298167,-83.863567,37
-9288678.9833,5206156.9082,665,20,NHS Rest Stop or Truck Facility 4,I-275N,23,Canton Township,NA,MI,42.30088,-83.441623,29
-9248508.4545,5209701.9048,666,20,NHS Rest Stop or Truck Facility 72,I75N,47,Detroit,NA,MI,42.324429,-83.080765,6
-9461286.3103,5210293.9457,667,20,NHS Rest Stop or Truck Facility 10,I-69S,41,Marshall,NA,MI,42.328361,-84.992181,28
-9322906.1645,5214271.4563,668,20,NHS Rest Stop or Truck Facility 59,US23S,48,Whitmore Lake,NA,MI,42.354771,-83.749091,30
-9535472.6246,5214436.105,669,20,NHS Rest Stop or Truck Facility 54,US131S,43,Alamo,NA,MI,42.355864,-85.658608,21
-9398696.9266,5215803.5676,670,20,NHS Rest Stop or Truck Facility 47,US127S,51,Rives Junction,NA,MI,42.364941,-84.429931,22
-9597731.612,5236774.2793,671,20,NHS Rest Stop or Truck Facility 1,I-196E,25,Glenn,NA,MI,42.503977,-86.21789,17
-9346104.3672,5252043.2019,672,20,NHS Rest Stop or Truck Facility 42,I-96E,135,Oak Grove,NA,MI,42.605016,-83.957484,21
-9430567.0289,5256529.6404,673,20,NHS Rest Stop or Truck Facility 7,I-69N,68,Whaley Drain,NA,MI,42.634673,-84.716225,25
-9403395.3884,5260833.377,674,20,NHS Rest Stop or Truck Facility 48,US127N,72,East Lansing,NA,MI,42.663109,-84.472138,19
-9396033.6078,5263079.8629,675,20,NHS Rest Stop or Truck Facility 45,I-96W,111,Okemos,NA,MI,42.677947,-84.406006,47
-9592187.6788,5267304.1877,676,20,NHS Rest Stop or Truck Facility 3,I-196W,43,Oxbow,NA,MI,42.705839,-86.168088,21
-9293617.5612,5272927.0946,677,20,NHS Rest Stop or Truck Facility 20,I-75S,95,Andersonville,NA,MI,42.742946,-83.485987,22
-9208362.75,5272952.2565,678,20,NHS Rest Stop or Truck Facility 38,I-94W,251,Muttonville,NA,MI,42.743112,-82.72013,21
-9296296.6874,5276017.0566,679,20,NHS Rest Stop or Truck Facility 13,I-75N,96,Andersonville,NA,MI,42.763328,-83.510054,22
-9430434.7813,5281305.1873,680,20,NHS Rest Stop or Truck Facility 41,I-96E,87,Wacousta,NA,MI,42.798194,-84.715037,23
-9385025.1121,5283465.9784,681,20,NHS Rest Stop or Truck Facility 11,I-69S,101,Shaftsburg,NA,MI,42.812435,-84.307115,25
-9565404.6546,5285323.0997,682,20,NHS Rest Stop or Truck Facility 2,I-196E,58,Vriesland,NA,MI,42.824672,-85.927492,41
-9321055.9233,5287025.7458,683,20,NHS Rest Stop or Truck Facility 58,US23N,81,Bayport Park,NA,MI,42.835889,-83.73247,22
-9446028.193,5289063.6503,684,20,NHS Rest Stop or Truck Facility 44,I-96W,79,Frost Corners,NA,MI,42.849312,-84.855115,39
-9479919.412,5293582.6888,685,20,NHS Rest Stop or Truck Facility 40,I-96E,63,Saranac,NA,MI,42.879067,-85.159565,37
-9408656.3842,5296663.1513,686,20,NHS Rest Stop or Truck Facility 78,US127S,89,NA,NA,MI,42.89934167,-84.51939833,28
-9335950.6938,5306411.7391,687,20,NHS Rest Stop or Truck Facility 8,I-69N,126,Rankin,NA,MI,42.96346,-83.866272,28
-9178507.2555,5310789.2135,688,20,NHS Rest Stop or Truck Facility 81,I94W, , , ,MI,42.99222977,-82.45193353,39
-9234891.1865,5311020.2772,689,20,NHS Rest Stop or Truck Facility 12,I-69W,174,Mussey,NA,MI,42.993748,-82.958439,23
-9263899.0421,5312795.0359,690,20,NHS Rest Stop or Truck Facility 9,I-69N,160,Hunters Creek,NA,MI,43.005408,-83.219021,19
-9549008.2955,5315860.256,691,20,NHS Rest Stop or Truck Facility 39,I-96E,25,Bristol,NA,MI,43.025541,-85.780201,9
-9584432.2725,5326212.0596,692,20,NHS Rest Stop or Truck Facility 43,I-96W,8,Spring Lake,NA,MI,43.093485,-86.09842,18
-9528012.215,5333081.1996,693,20,NHS Rest Stop or Truck Facility 55,US131S,99,Paris,NA,MI,43.138529,-85.59159,26
-9324388.2722,5335794.32,694,20,NHS Rest Stop or Truck Facility 14,I-75N,129,Clio,NA,MI,43.156311,-83.762405,41
-9324979.824,5336054.5049,695,20,NHS Rest Stop or Truck Facility 21,I-75S,129,Clio,NA,MI,43.158016,-83.767719,21
-9417647.4002,5365832.681,696,20,NHS Rest Stop or Truck Facility 49,US127N,121,Ithaca,NA,MI,43.352839,-84.600166,14
-9601885.1649,5365921.628,697,20,NHS Rest Stop or Truck Facility 63,US31S,124,NA,NA,MI,43.35342,-86.255202,14
-9515165.5004,5382187.8371,698,20,NHS Rest Stop or Truck Facility 52,US131,122,Amble,NA,MI,43.459577,-85.476186,19
-9613563.804,5385997.8313,699,20,NHS Rest Stop or Truck Facility 61,US31N,135,Montague,NA,MI,43.484415,-86.360113,20
-9344577.175,5392726.5917,700,20,NHS Rest Stop or Truck Facility 22,I-75S,158,Kochville,NA,MI,43.528256,-83.943765,33
-9520060.2185,5411256.5967,701,20,NHS Rest Stop or Truck Facility 80,US131S,136,NA,NA,MI,43.648823,-85.520156,24
-9617654.4613,5411621.8311,702,20,NHS Rest Stop or Truck Facility 62,US31S,147,Mears,NA,MI,43.651197,-86.39686,12
-9352794.6686,5428655.5725,703,20,NHS Rest Stop or Truck Facility 15,I-75N,175,Linwood,NA,MI,43.761811,-84.017584,21
-9437326.2371,5442379.6261,704,20,NHS Rest Stop or Truck Facility 69,US127NS,160,NA,NA,MI,43.850784,-84.776944,48
-9619712.2021,5445102.7118,705,20,NHS Rest Stop or Truck Facility 60,US31N,163,NA,NA,MI,43.868422,-86.415345,10
-9364123.9871,5482828.0429,706,20,NHS Rest Stop or Truck Facility 23,I-75S,201,Alger,NA,MI,44.11224,-84.119357,26
-9514596.4352,5484627.9926,707,20,NHS Rest Stop or Truck Facility 56,US131S,169,Tustin,NA,MI,44.123848,-85.471074,6
-9508978.8084,5494310.1847,708,20,NHS Rest Stop or Truck Facility 53,US131N,174,Cadillac,NA,MI,44.18625,-85.42061,9
-9374373.0613,5501308.6162,709,20,NHS Rest Stop or Truck Facility 16,I-75N,210,West Branch,NA,MI,44.231314,-84.211426,11
-9439875.7873,5501422.0293,710,20,NHS Rest Stop or Truck Facility 50,US127N,187,Nellsville,NA,MI,44.232044,-84.799847,17
-9417700.6109,5526690.5556,711,20,NHS Rest Stop or Truck Facility 24,I-75S,235,Roscommon,NA,MI,44.394463,-84.600644,11
-9429337.8392,5560721.1937,712,20,NHS Rest Stop or Truck Facility 17,I-75N,251,Lake Margrethe,NA,MI,44.612492,-84.705183,23
-9429863.8237,5582301.4775,713,20,NHS Rest Stop or Truck Facility 25,I-75S,262,Frederic,NA,MI,44.750331,-84.709908,21
-9425525.9257,5616506.231,714,20,NHS Rest Stop or Truck Facility 18,I-75N,277,Eyedylwild Beach,NA,MI,44.968134,-84.67094,14
-9427590.5683,5638323.5314,715,20,NHS Rest Stop or Truck Facility 26,I-75S,287,Vanderbilt,NA,MI,45.106628,-84.689487,16
-9419280.0118,5701152.4434,716,20,NHS Rest Stop or Truck Facility 19,I-75N,317,Giauque Beach,NA,MI,45.503587,-84.614832,9
-9432459.4603,5744230.1727,717,20,NHS Rest Stop or Truck Facility 77,I75,NA,NA,NA,MI,45.77415,-84.733225,11
-9803399.01,5751108.6855,718,20,NHS Rest Stop or Truck Facility 75,US2,NA,NA,NA,MI,45.81723167,-88.06543167,5
-9431254.6495,5756333.7239,719,20,NHS Rest Stop or Truck Facility 71,I75S,344,NA,NA,MI,45.849935,-84.722402,15
-9433801.862,5761665.4061,720,20,NHS Rest Stop or Truck Facility 28,I-75S,346,Saint Ignace,NA,MI,45.883286,-84.745284,12
-9631251.0239,5762525.7835,721,20,NHS Rest Stop or Truck Facility 65,US2,NA,NA,NA,MI,45.888666,-86.519,5
-9505734.2906,5795729.6402,722,20,NHS Rest Stop or Truck Facility 57,US2,NA,Naubinway,NA,MI,46.095894,-85.391464,6
-9394429.16,5848595.1267,723,20,NHS Rest Stop or Truck Facility 66,I75N,389,NA,NA,MI,46.424231,-84.391593,16
-10039736.1143,5854891.0962,724,20,NHS Rest Stop or Truck Facility 73,US2,NA,NA,NA,MI,46.463203,-90.188484,7
-9392177.946,5859647.8856,725,20,NHS Rest Stop or Truck Facility 67,I75S,394,Sault Ste. Marie,NA,MI,46.492629,-84.37137,11
-10391986.4941,5390874.5094,726,21,Albert Lea Travel Information Center,I-35N,1,Albert Lea,Freeborn,MN,43.516192,-93.352803,29
-10647926.4787,5398651.7815,727,21,Worthington Travel Information Center,MN60,5,Worthington,Nobles,MN,43.566835,-95.651951,8
-10584613.8523,5409180.8507,728,21,Clear Lake,I-90E,69,Jackson,Jackson,MN,43.635329,-95.083204,7
-10684615.6017,5409502.1655,729,21,Adrian EB,I-90E,24,Adrian,Nobles,MN,43.637418,-95.981535,6
-10682987.1089,5409692.1295,730,21,Adrian WB,I-90W,25,Adrian,Nobles,MN,43.638653,-95.966906,6
-10577598.3866,5409996.5414,731,21,Des Moines River,I-90W,72,Jackson,Jackson,MN,43.640632,-95.020183,9
-10476529.4172,5412943.0413,732,21,Blue Earth EB,I-90E,119,Blue Earth,Faribault,MN,43.659784,-94.112265,11
-10365412.7506,5413171.0834,733,21,Oakland Woods,I-90W,171,Oakland,Freeborn,MN,43.661266,-93.114087,10
-10477147.0178,5413541.3178,734,21,Blue Earth WB,I-90W,119,Blue Earth,Faribault,MN,43.663672,-94.117813,10
-10384341.5167,5414434.188,735,21,Hayward,I-90E,162,Hayward,Freeborn,MN,43.669474,-93.284127,14
-10306111.9672,5436285.6302,736,21,High Forest,I-90E,202,Stewartville,Mower,MN,43.811293,-92.581379,18
-10163998.9449,5443723.4681,737,21,Dresbach Travel Information Center,I-90E,275,Dresbach,Winona,MN,43.859489,-91.304756,6
-10224952.6001,5455172.992,738,21,Enterprise,I-90E,244,Lewiston,Winona,MN,43.933604,-91.852312,14
-10273116.2023,5458709.6766,739,21,Marion,I-90W,222,Marion,Olmsted,MN,43.956479,-92.284973,20
-10521652.4388,5462113.6004,740,21,Watonwan River,MN60,73,St James,Watonwan,MN,43.978487,-94.517612,11
-10381389.1012,5463352.0271,741,21,Straight River SB,I-35S,35,Hope,Steele,MN,43.986492,-93.257605,13
-10380836.8452,5463525.7761,742,21,Straight River NB,I-35N,35,Hope,Steele,MN,43.987615,-93.252644,31
-10384950.7683,5535472.7165,743,21,Heath Creek,I-35N,68,Dundas,Rice,MN,44.450807,-93.2896,20
-10450222.0611,5541321.4832,744,21,Minnesota Valley,US169,80,Le Sueur,Le Sueur,MN,44.488301,-93.875942,16
-10276209.6596,5542143.7065,745,21,Lake Pepin Rest Area,US61,76,Lake City,Goodhue,MN,44.49357,-92.312762,6
-10386237.9556,5551105.5939,746,21,New Market,I-35S,75,Elko,Steele,MN,44.550969,-93.301163,15
-10332800.3698,5613793.275,747,21,St Croix Travel Information Center,I-94W,256,Lakeland,Washington,MN,44.950889,-92.821125,52
-10405468.175,5639137.1052,748,21,Elm Creek,I-94E,215,Maple Grove,Hennepin,MN,45.111786,-93.473911,15
-10408888.8003,5660333.9135,749,21,Daytonport,US10,218,Dayton,Anoka,MN,45.246008,-93.504639,4
-10353796.7843,5664177.5961,750,21,Forest Lake,I-35S,131,Forest Lake,Washington,MN,45.270313,-93.009739,15
-10453698.3462,5676804.14,751,21,Enfield,I-94E,187,Enfield,Wright,MN,45.350082,-93.90717,18
-10474681.9589,5705680.1333,752,21,Central Minnesota Travel Information Center,US10,181,St Cloud,Sherburne,MN,45.532086,-94.095669,18
-10351990.1803,5716335.1862,753,21,Goose Creek,I-35N,154,Harris,Chisago,MN,45.599096,-92.99351,12
-10517885.1646,5717139.9593,754,21,Big Spunk,I-94E,152,Avon,Stearns,MN,45.604154,-94.48377,17
-10517146.7824,5717214.2668,755,21,Middle Spunk,I-94W,152,Avon,Stearns,MN,45.604621,-94.477137,18
-10517106.9301,5717296.2128,756,21,Fuller Lake,I-94W,177,Clearwater,Stearns,MN,45.605136,-94.476779,17
-10613798.9285,5754375.8519,757,21,Burgen Lake,I-94W,105,Alexandria,Douglas,MN,45.837683,-95.345378,12
-10625500.2767,5759364.7057,758,21,Lake Latoka,I-94E,100,Alexandria,Douglas,MN,45.868897,-95.450493,18
-10426736.7656,5768263.017,759,21,Rum River,US169,203,Onamia,Mille Lacs,MN,45.924528,-93.66497,9
-10678041.6292,5801654.5062,760,21,Hansel Lake,I-94W,69,Dalton,Otter Tail,MN,46.13279,-95.92248,8
-10334711.5029,5814309.8388,761,21,Kettle River,I-35N,198,Askov,Pine,MN,46.211516,-92.838293,10
-10499594.4818,5822164.2712,762,21,Brainerd Lakes Area Welcome Center,MN371,20,Baxter,Crow Wing,MN,46.26032,-94.319462,33
-10331179.3355,5837733.0034,763,21,General Andrews,I-35S,208,Sturgeon Lake,Pine,MN,46.356929,-92.806563,10
-10307818.3837,5870432.3663,764,21,Culkin,I-35N,226,Mahtowa,Carlton,MN,46.559284,-92.596708,11
-10653869.4924,5895740.9309,765,21,Frazee,US10,55,Frazee,Otter Tail,MN,46.715386,-95.705338,6
-10264255.0595,5898027.619,766,21,Thompson Hill Travel Information Center,I-35N,250,Duluth,Saint Louis,MN,46.729468,-92.205372,10
-10769189.1378,5916880.3827,767,21,Moorhead Travel Information Center,I-94E,2,Moorhead,Clay,MN,46.845428,-96.741272,10
-10581733.2378,5927517.208,768,21,Park Rapids Visitor Center,US71,259,Park Rapids,Hubbard,MN,46.910743,-95.057327,5
-10343505.854,5930016.2935,769,21,Floodwood Rest Area,US2,220,Floodwood,Saint Louis,MN,46.926077,-92.917294,8
-10182348.5159,5965031.095,770,21,Gooseberry Falls Visitor Center,MN61,39,Two Harbors,Lake,MN,47.140461,-91.469593,4
-10293741.1435,5994454.5018,771,21,Anchor Lake,US53,50,Cotton,Saint Louis,MN,47.319945,-92.47025,8
-10151912.2086,5997523.9905,772,21,Tettegouche Visitor Center,MN61,39,Silver Bay,Lake,MN,47.338634,-91.196179,12
-10529888.634,6004744.8318,773,21,Cass Lake Area Welcome Center,US2,131,Cass Lake,Cass,MN,47.382573,-94.591599,10
-10683224.8874,6050073.2594,774,21,Oak Lake,US2,59,Erskine,Polk,MN,47.657562,-95.969042,7
-10781290.0117,6081253.614,775,21,Fishers Landing Travel Information Center,US2,12,Fisher,Polk,MN,47.845884,-96.849976,9
-9973387.5828,6106888.6069,776,21,Grand Portage Visitor Center,MN61,146,Grand Portage,Cook,MN,48.000203,-89.592465,12
-10003262.8397,4305479.1347,777,23,Steele NB (TPF),I-55N,2,Steele,Pemiscot,MO,36.035296,-89.860839,11
-10003337.7577,4305722.7958,778,23,Steele SB (TPF),I-55S,2,Steele,Pemiscot,MO,36.037066,-89.861512,11
-9988395.6764,4335225.7851,779,23,Hayti NB (WC),I-55N,20,Hayti,Pemiscot,MO,36.251087,-89.727285,60
-9973359.5303,4374822.226,780,23,Marston NB (TPF),I-55N,41,Marston,New Madrid,MO,36.537409,-89.592213,27
-9973608.2179,4375114.4292,781,23,Marston SB (WC),I-55S,41,Marston,New Madrid,MO,36.539518,-89.594447,64
-9935076.5347,4436527.464,782,23,Charleston NB (TPF),I-57N,18,Charleston,Mississippi,MO,36.981493,-89.248311,16
-10529024.0155,4439453.8668,783,23,Joplin EB (WC),I-44E,2,Joplin,Jasper,MO,37.00249,-94.583832,42
-10529225.8377,4439604.8291,784,23,Joplin WB (TPF),I-44W,2,Joplin,Jasper,MO,37.003573,-94.585645,29
-10433191.1809,4458471.8356,785,23,Halltown EB (TPF),I-44E,51,Halltown,Lawrence,MO,37.138803,-93.722951,17
-10432968.7646,4458822.6232,786,23,Halltown WB (TPF),I-44W,51,Halltown,Lawrence,MO,37.141315,-93.720953,20
-10364081.0354,4476893.3354,787,23,Strafford EB Truck Parking Facility (TPF),I-44E,89,Strafford,Greene,MO,37.270607,-93.102124,17
-10336644.5658,4505097.2739,788,23,Conway EB (WC),I-44E,109,Conway,Laclede,MO,37.471957,-92.855658,78
-10337060.9008,4505456.7729,789,23,Conway WB (WC),I-44W,109,Conway,Laclede,MO,37.47452,-92.859398,78
-9982457.2269,4507784.0657,790,23,Fruitland SB (RA),I-55S,108,Fruitland,Cape Girardeau,MO,37.49111,-89.673939,19
-9982267.4272,4507985.957,791,23,Fruitland NB (RA),I-55N,108,Fruitland,Cape Girardeau,MO,37.492549,-89.672234,12
-10231351.6896,4571695.2055,792,23,Doolittle EB (TPF),I-44E,177,Doolittle,Phelps,MO,37.945256,-91.909796,14
-10231348.2388,4571865.7297,793,23,Doolittle WB (TPF),I-44W,177,Doolittle,Phelps,MO,37.946464,-91.909765,14
-10046594.9534,4583683.3288,794,23,Bloomsdale SB (TPF),I-55S,160,Bloomsdale,Ste. Genevieve,MO,38.030132,-90.250098,28
-10046411.3875,4583871.1508,795,23,Bloomsdale NB (RA),I-55N,160,Bloomsdale,Ste. Genevieve,MO,38.031461,-90.248449,29
-10135491.5818,4624187.0997,796,23,St. Clair EB (RA),I-44E,235,St. Clair,Franklin,MO,38.316172,-91.04867,13
-10135055.3208,4624324.015,797,23,St. Clair WB (RA),I-44W,235,St. Clair,Franklin,MO,38.317137,-91.044751,30
-10136247.9977,4696994.3198,798,23,Wright City EB (RA),I-70E,199,Wright City,Warren,MO,38.827513,-91.055465,20
-10135735.5941,4697271.3945,799,23,Wright City WB (RA),I-70W,199,Wright City,Warren,MO,38.829452,-91.050862,18
-10196748.0259,4706963.1841,800,23,Mineola EB (TPF),I-70E,168,Mineola,Montgomery,MO,38.897243,-91.598946,29
-10192172.7948,4707988.646,801,23,Mineola WB (TPF),I-70W,169,Mineola,Montgomery,MO,38.904412,-91.557846,64
-10322238.3765,4712617.0292,802,23,Booneville EB (RA),I-70E,104,Booneville,Cooper,MO,38.93676,-92.726245,21
-10322609.7384,4712633.6304,803,23,Boonville WB (RA),I-70W,104,Booneville,Cooper,MO,38.936876,-92.729581,21
-10418024.123,4720619.3757,804,23,Concordia EB (RA),I-70E,57,Concordia,Lafayette,MO,38.992654,-93.586703,25
-10418042.0454,4720934.7655,805,23,Concordia WB (RA),I-70W,57,Concordia,Lafayette,MO,38.994856,-93.586864,19
-10463588.0812,4722948.2206,806,23,Odessa EB (TPF),I-70E,35,Odessa,Lafayette,MO,39.008912,-93.996011,15
-10463619.4732,4723069.7053,807,23,Odessa WB (TPF),I-70W,35,Odessa,Lafayette,MO,39.00976,-93.996293,15
-10508577.2967,4767221.3608,808,23,Kearney SB (TPF),I-35S,22,Kearney,Clay,MO,39.317278,-94.400156,15
-10552010.7111,4783524.9434,809,23,Platte City SB (TPF),I-29S,24,Platte City,Platte,MO,39.430493,-94.790325,15
-10498672.645,4789935.9677,810,23,Lathrop NB Rest Area (RA),I-35N,34,Lathrop,Clinton,MO,39.474962,-94.311181,9
-10551782.9515,4790147.244,811,23,Dearborn SB (RA),I-29S,27,Dearborn,Platte,MO,39.476427,-94.788279,25
-10551651.3718,4790170.0304,812,23,Dearborn NB   (RA),I-29N,27,Dearborn,Platte,MO,39.476585,-94.787097,21
-10498176.0488,4791042.5861,813,23,Lathrop SB (RA),I-35S,34,Lathrop,Clinton,MO,39.482635,-94.30672,12
-10541422.2238,4829398.0144,814,23,St. Joesph WB (TPF),US-36W,112,St. Joseph,Buchanan,MO,39.748058,-94.695207,8
-10599147.5024,4880547.8262,815,23,Mound City NB  (TPF),I-29N,83,Mound City,Holt,MO,40.100434,-95.213762,7
-10599399.641,4880970.0222,816,23,Mound City SB  (TPF),I-29S,83,Mound City,Holt,MO,40.103335,-95.216027,7
-10471009.6403,4882930.0276,817,23,Coffey NB (TPF),I-35N,81,Coffey,Daviess,MO,40.116801,-94.06268,15
-10471009.6403,4882930.0276,818,23,Coffey SB (TPF),I-35S,81,Coffey,Daviess,MO,40.116801,-94.06268,15
-10636545.9532,4923334.6229,819,23,Rockport SB Welcome Center (WC),I-29S,109,Rockport,Atchison,MO,40.393802,-95.549718,42
-10459644.0315,4942101.3732,820,23,Eagleville NB (TPF),I-35N,110,Eagleville,Harrison,MO,40.522075,-93.960581,30
-10458943.7207,4946164.1039,821,23,Eagleville SB (WC),I-35S,112,Eagleville,Harrison,MO,40.549812,-93.95429,42
-10645245.3488,4946334.9287,822,23,Watson NB (TPF),I-29N,121,Watson,Atchison,MO,40.550978,-95.627866,35
-9974184.8529,3543840.9258,823,22,"NHS Welcome Center
Hancock County Welcome Center",I-10 @ MS 607,2,Pearlington,Hancock,MS,30.312954,-89.599627,20
-9865376.0619,3559843.3512,824,22,"NHS Rest Area
Jackson County I-10 EB",I-10 EB,63,Gautier,Jackson,MS,30.436974,-88.622181,18
-9865051.5656,3560057.8096,825,22,"NHS Rest Area
Jackson County I-10 WB",I-10 WB,63,Gautier,Jackson,MS,30.438635,-88.619266,18
-9844460.4654,3563125.8301,826,22,"NHS Welcome Center
Jackson County Welcome Center",I-10 WB,74,Moss Point,Jackson,MS,30.462394,-88.434293,10
-9981936.5857,3567618.2227,827,22,"NHS Welcome Center
Pearl River County Welcome Center",I-59 NB,3,Picayune,Pearl River,MS,30.497173,-89.669262,13
